"Gender","LocationDesc","MeasureDesc","min_year","LocationAbbr","min_value","max_year","max_value","diff","Response","hover"
"Overall","Ohio","Cigarette Use",2000,"OH",13.7,2017,1,-92.7,"Current","Ohio <br> Year Range 2000 - 2017 <br> Value Change 13.7 to 1"
"Overall","Ohio","Cigarette Use",2000,"OH",38.3,2017,8.1,-78.85,"Ever","Ohio <br> Year Range 2000 - 2017 <br> Value Change 38.3 to 8.1"
"Overall","Ohio","Cigarette Use",2000,"OH",3.6,2017,0.1,-97.22,"Frequent","Ohio <br> Year Range 2000 - 2017 <br> Value Change 3.6 to 0.1"
"Overall","Ohio","Smokeless Tobacco Use",2000,"OH",5.1,2017,1.1,-78.43,"Current","Ohio <br> Year Range 2000 - 2017 <br> Value Change 5.1 to 1.1"
"Overall","Ohio","Smokeless Tobacco Use",2000,"OH",13.4,2017,3.1,-76.87,"Ever","Ohio <br> Year Range 2000 - 2017 <br> Value Change 13.4 to 3.1"
"Overall","Ohio","Smokeless Tobacco Use",2000,"OH",0.7,2017,0.1,-85.71,"Frequent","Ohio <br> Year Range 2000 - 2017 <br> Value Change 0.7 to 0.1"
"Overall","Oklahoma","Cigarette Use",1999,"OK",16.9,2016,4.1,-75.74,"Current","Oklahoma <br> Year Range 1999 - 2016 <br> Value Change 16.9 to 4.1"
"Overall","Oklahoma","Cigarette Use",1999,"OK",46.2,2016,18.9,-59.09,"Ever","Oklahoma <br> Year Range 1999 - 2016 <br> Value Change 46.2 to 18.9"
"Overall","Oklahoma","Cigarette Use",1999,"OK",5.4,2016,0.7,-87.04,"Frequent","Oklahoma <br> Year Range 1999 - 2016 <br> Value Change 5.4 to 0.7"
"Overall","Oklahoma","Smokeless Tobacco Use",1999,"OK",6.7,2016,4.3,-35.82,"Current","Oklahoma <br> Year Range 1999 - 2016 <br> Value Change 6.7 to 4.3"
"Overall","Oklahoma","Smokeless Tobacco Use",1999,"OK",18.6,2016,10.6,-43.01,"Ever","Oklahoma <br> Year Range 1999 - 2016 <br> Value Change 18.6 to 10.6"
"Overall","Oklahoma","Smokeless Tobacco Use",1999,"OK",1.6,2016,0.9,-43.75,"Frequent","Oklahoma <br> Year Range 1999 - 2016 <br> Value Change 1.6 to 0.9"
"Overall","Pennsylvania","Cigarette Use",2001,"PA",13.1,2015,1.3,-90.08,"Current","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 13.1 to 1.3"
"Overall","Pennsylvania","Cigarette Use",2001,"PA",36.3,2015,6.7,-81.54,"Ever","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 36.3 to 6.7"
"Overall","Pennsylvania","Cigarette Use",2001,"PA",4,2015,0.2,-95,"Frequent","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 4 to 0.2"
"Overall","Pennsylvania","Smokeless Tobacco Use",2001,"PA",4.4,2015,1.1,-75,"Current","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 4.4 to 1.1"
"Overall","Pennsylvania","Smokeless Tobacco Use",2001,"PA",12.4,2015,3,-75.81,"Ever","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 12.4 to 3"
"Overall","Pennsylvania","Smokeless Tobacco Use",2001,"PA",1.1,2015,0.2,-81.82,"Frequent","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 1.1 to 0.2"
"Overall","South Carolina","Cigarette Use",2005,"SC",11.2,2017,3.2,-71.43,"Current","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 11.2 to 3.2"
"Overall","South Carolina","Cigarette Use",2005,"SC",38.2,2017,15.7,-58.9,"Ever","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 38.2 to 15.7"
"Overall","South Carolina","Cigarette Use",2005,"SC",1.8,2017,0.6,-66.67,"Frequent","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 1.8 to 0.6"
"Overall","South Carolina","Smokeless Tobacco Use",2005,"SC",4.5,2017,2.5,-44.44,"Current","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 4.5 to 2.5"
"Overall","South Carolina","Smokeless Tobacco Use",2005,"SC",13.4,2017,9.2,-31.34,"Ever","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 13.4 to 9.2"
"Overall","South Carolina","Smokeless Tobacco Use",2005,"SC",1.4,2017,0.8,-42.86,"Frequent","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 1.4 to 0.8"
"Overall","South Dakota","Cigarette Use",1999,"SD",12.4,2017,2,-83.87,"Current","South Dakota <br> Year Range 1999 - 2017 <br> Value Change 12.4 to 2"
"Overall","South Dakota","Cigarette Use",1999,"SD",36.9,2017,9,-75.61,"Ever","South Dakota <br> Year Range 1999 - 2017 <br> Value Change 36.9 to 9"
"Overall","South Dakota","Cigarette Use",1999,"SD",2.2,2017,0.2,-90.91,"Frequent","South Dakota <br> Year Range 1999 - 2017 <br> Value Change 2.2 to 0.2"
"Overall","South Dakota","Smokeless Tobacco Use",1999,"SD",5.6,2017,2.6,-53.57,"Current","South Dakota <br> Year Range 1999 - 2017 <br> Value Change 5.6 to 2.6"
"Overall","South Dakota","Smokeless Tobacco Use",1999,"SD",17.4,2017,6,-65.52,"Ever","South Dakota <br> Year Range 1999 - 2017 <br> Value Change 17.4 to 6"
"Overall","South Dakota","Smokeless Tobacco Use",1999,"SD",1.1,2017,0.4,-63.64,"Frequent","South Dakota <br> Year Range 1999 - 2017 <br> Value Change 1.1 to 0.4"
"Overall","Tennessee","Cigarette Use",1999,"TN",13.7,2004,9.7,-29.2,"Current","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 13.7 to 9.7"
"Overall","Tennessee","Cigarette Use",1999,"TN",44.2,2004,29.9,-32.35,"Ever","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 44.2 to 29.9"
"Overall","Tennessee","Cigarette Use",1999,"TN",3.8,2004,2.4,-36.84,"Frequent","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 3.8 to 2.4"
"Overall","Tennessee","Smokeless Tobacco Use",1999,"TN",6,2004,5.9,-1.67,"Current","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 6 to 5.9"
"Overall","Tennessee","Smokeless Tobacco Use",1999,"TN",15.6,2004,14.8,-5.13,"Ever","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 15.6 to 14.8"
"Overall","Tennessee","Smokeless Tobacco Use",1999,"TN",1.1,2004,1,-9.09,"Frequent","Tennessee <br> Year Range 1999 - 2004 <br> Value Change 1.1 to 1"
"Overall","West Virginia","Cigarette Use",2000,"WV",18.1,2017,4.5,-75.14,"Current","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 18.1 to 4.5"
"Overall","West Virginia","Cigarette Use",2000,"WV",46.9,2017,16.9,-63.97,"Ever","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 46.9 to 16.9"
"Overall","West Virginia","Cigarette Use",2000,"WV",7.4,2017,0.6,-91.89,"Frequent","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 7.4 to 0.6"
"Overall","West Virginia","Smokeless Tobacco Use",2000,"WV",9.1,2017,4.3,-52.75,"Current","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 9.1 to 4.3"
"Overall","West Virginia","Smokeless Tobacco Use",2000,"WV",21,2017,10.7,-49.05,"Ever","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 21 to 10.7"
"Overall","West Virginia","Smokeless Tobacco Use",2000,"WV",2.6,2017,1.2,-53.85,"Frequent","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 2.6 to 1.2"
"Overall","Wisconsin","Cigarette Use",2000,"WI",12.2,2016,1.3,-89.34,"Current","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 12.2 to 1.3"
"Overall","Wisconsin","Cigarette Use",2000,"WI",39.4,2016,7.2,-81.73,"Ever","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 39.4 to 7.2"
"Overall","Wisconsin","Cigarette Use",2000,"WI",3.6,2016,0.4,-88.89,"Frequent","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 3.6 to 0.4"
"Overall","Wisconsin","Smokeless Tobacco Use",2000,"WI",3.6,2016,0.6,-83.33,"Current","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 3.6 to 0.6"
"Overall","Wisconsin","Smokeless Tobacco Use",2000,"WI",12.9,2016,2.1,-83.72,"Ever","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 12.9 to 2.1"
"Overall","Wisconsin","Smokeless Tobacco Use",2000,"WI",0.5,2016,0.2,-60,"Frequent","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 0.5 to 0.2"
