"Gender","LocationDesc","MeasureDesc","min_year","LocationAbbr","min_value","max_year","max_value","diff","Response","hover"
"Overall","North Dakota","Smokeless Tobacco Use",2003,"ND",10,2017,7.1,-29,"Current","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 10 to 7.1"
"Overall","North Dakota","Smokeless Tobacco Use",2003,"ND",27,2017,17.9,-33.7,"Ever","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 27 to 17.9"
"Overall","North Dakota","Smokeless Tobacco Use",2003,"ND",3.1,2017,3,-3.23,"Frequent","North Dakota <br> Year Range 2003 - 2017 <br> Value Change 3.1 to 3"
"Overall","Ohio","Cigarette Use",2000,"OH",33.4,2017,8.4,-74.85,"Current","Ohio <br> Year Range 2000 - 2017 <br> Value Change 33.4 to 8.4"
"Overall","Ohio","Cigarette Use",2000,"OH",68.7,2017,25.2,-63.32,"Ever","Ohio <br> Year Range 2000 - 2017 <br> Value Change 68.7 to 25.2"
"Overall","Ohio","Cigarette Use",2000,"OH",20.7,2017,2.8,-86.47,"Frequent","Ohio <br> Year Range 2000 - 2017 <br> Value Change 20.7 to 2.8"
"Overall","Ohio","Smokeless Tobacco Use",2000,"OH",9.1,2017,4.6,-49.45,"Current","Ohio <br> Year Range 2000 - 2017 <br> Value Change 9.1 to 4.6"
"Overall","Ohio","Smokeless Tobacco Use",2000,"OH",26,2017,10.7,-58.85,"Ever","Ohio <br> Year Range 2000 - 2017 <br> Value Change 26 to 10.7"
"Overall","Ohio","Smokeless Tobacco Use",2000,"OH",3.2,2017,1.8,-43.75,"Frequent","Ohio <br> Year Range 2000 - 2017 <br> Value Change 3.2 to 1.8"
"Overall","Oklahoma","Cigarette Use",1999,"OK",33,2011,17.9,-45.76,"Current","Oklahoma <br> Year Range 1999 - 2011 <br> Value Change 33 to 17.9"
"Overall","Oklahoma","Cigarette Use",1999,"OK",68.9,2011,55.6,-19.3,"Ever","Oklahoma <br> Year Range 1999 - 2011 <br> Value Change 68.9 to 55.6"
"Overall","Oklahoma","Cigarette Use",1999,"OK",16.5,2011,7.7,-53.33,"Frequent","Oklahoma <br> Year Range 1999 - 2011 <br> Value Change 16.5 to 7.7"
"Overall","Oklahoma","Smokeless Tobacco Use",1999,"OK",13,2011,12,-7.69,"Current","Oklahoma <br> Year Range 1999 - 2011 <br> Value Change 13 to 12"
"Overall","Oklahoma","Smokeless Tobacco Use",1999,"OK",31.4,2011,24.5,-21.97,"Ever","Oklahoma <br> Year Range 1999 - 2011 <br> Value Change 31.4 to 24.5"
"Overall","Oklahoma","Smokeless Tobacco Use",1999,"OK",5.5,2011,5.3,-3.64,"Frequent","Oklahoma <br> Year Range 1999 - 2011 <br> Value Change 5.5 to 5.3"
"Overall","Pennsylvania","Cigarette Use",2001,"PA",27.6,2015,10.3,-62.68,"Current","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 27.6 to 10.3"
"Overall","Pennsylvania","Cigarette Use",2001,"PA",64.4,2015,29,-54.97,"Ever","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 64.4 to 29"
"Overall","Pennsylvania","Cigarette Use",2001,"PA",14.7,2015,3.5,-76.19,"Frequent","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 14.7 to 3.5"
"Overall","Pennsylvania","Smokeless Tobacco Use",2001,"PA",6.9,2015,7.6,10.14,"Current","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 6.9 to 7.6"
"Overall","Pennsylvania","Smokeless Tobacco Use",2001,"PA",20.7,2015,14.7,-28.99,"Ever","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 20.7 to 14.7"
"Overall","Pennsylvania","Smokeless Tobacco Use",2001,"PA",2.5,2015,2.8,12,"Frequent","Pennsylvania <br> Year Range 2001 - 2015 <br> Value Change 2.5 to 2.8"
"Overall","South Carolina","Cigarette Use",2005,"SC",24.4,2017,12,-50.82,"Current","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 24.4 to 12"
"Overall","South Carolina","Cigarette Use",2005,"SC",63.3,2017,35.3,-44.23,"Ever","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 63.3 to 35.3"
"Overall","South Carolina","Cigarette Use",2005,"SC",8.9,2017,3.3,-62.92,"Frequent","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 8.9 to 3.3"
"Overall","South Carolina","Smokeless Tobacco Use",2005,"SC",8.6,2017,9.1,5.81,"Current","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 8.6 to 9.1"
"Overall","South Carolina","Smokeless Tobacco Use",2005,"SC",21.2,2017,21,-0.94,"Ever","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 21.2 to 21"
"Overall","South Carolina","Smokeless Tobacco Use",2005,"SC",1.9,2017,3.5,84.21,"Frequent","South Carolina <br> Year Range 2005 - 2017 <br> Value Change 1.9 to 3.5"
"Overall","South Dakota","Cigarette Use",2000,"SD",32.6,2003,27.1,-16.87,"Current","South Dakota <br> Year Range 2000 - 2003 <br> Value Change 32.6 to 27.1"
"Overall","South Dakota","Cigarette Use",2000,"SD",64.8,2003,57.9,-10.65,"Ever","South Dakota <br> Year Range 2000 - 2003 <br> Value Change 64.8 to 57.9"
"Overall","South Dakota","Cigarette Use",2000,"SD",15.3,2003,12.5,-18.3,"Frequent","South Dakota <br> Year Range 2000 - 2003 <br> Value Change 15.3 to 12.5"
"Overall","South Dakota","Smokeless Tobacco Use",2000,"SD",11.5,2003,12.4,7.83,"Current","South Dakota <br> Year Range 2000 - 2003 <br> Value Change 11.5 to 12.4"
"Overall","South Dakota","Smokeless Tobacco Use",2000,"SD",30.4,2003,29.3,-3.62,"Ever","South Dakota <br> Year Range 2000 - 2003 <br> Value Change 30.4 to 29.3"
"Overall","South Dakota","Smokeless Tobacco Use",2000,"SD",3.6,2003,4.1,13.89,"Frequent","South Dakota <br> Year Range 2000 - 2003 <br> Value Change 3.6 to 4.1"
"Overall","Tennessee","Cigarette Use",1999,"TN",36.4,2002,27.5,-24.45,"Current","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 36.4 to 27.5"
"Overall","Tennessee","Cigarette Use",1999,"TN",72.9,2002,63.5,-12.89,"Ever","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 72.9 to 63.5"
"Overall","Tennessee","Cigarette Use",1999,"TN",21.1,2002,14,-33.65,"Frequent","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 21.1 to 14"
"Overall","Tennessee","Smokeless Tobacco Use",1999,"TN",13.4,2002,11.9,-11.19,"Current","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 13.4 to 11.9"
"Overall","Tennessee","Smokeless Tobacco Use",1999,"TN",33.3,2002,26.5,-20.42,"Ever","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 33.3 to 26.5"
"Overall","Tennessee","Smokeless Tobacco Use",1999,"TN",4.2,2002,4.9,16.67,"Frequent","Tennessee <br> Year Range 1999 - 2002 <br> Value Change 4.2 to 4.9"
"Overall","West Virginia","Cigarette Use",2000,"WV",38.5,2017,10.3,-73.25,"Current","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 38.5 to 10.3"
"Overall","West Virginia","Cigarette Use",2000,"WV",74.3,2017,36.6,-50.74,"Ever","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 74.3 to 36.6"
"Overall","West Virginia","Cigarette Use",2000,"WV",22.1,2017,3.5,-84.16,"Frequent","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 22.1 to 3.5"
"Overall","West Virginia","Smokeless Tobacco Use",2000,"WV",15.3,2017,9.8,-35.95,"Current","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 15.3 to 9.8"
"Overall","West Virginia","Smokeless Tobacco Use",2000,"WV",31,2017,21.4,-30.97,"Ever","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 31 to 21.4"
"Overall","West Virginia","Smokeless Tobacco Use",2000,"WV",5.9,2017,5.3,-10.17,"Frequent","West Virginia <br> Year Range 2000 - 2017 <br> Value Change 5.9 to 5.3"
"Overall","Wisconsin","Cigarette Use",2000,"WI",32.9,2016,8.1,-75.38,"Current","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 32.9 to 8.1"
"Overall","Wisconsin","Cigarette Use",2000,"WI",64.9,2016,25.5,-60.71,"Ever","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 64.9 to 25.5"
"Overall","Wisconsin","Cigarette Use",2000,"WI",19.8,2016,2.4,-87.88,"Frequent","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 19.8 to 2.4"
"Overall","Wisconsin","Smokeless Tobacco Use",2000,"WI",7.6,2016,4.4,-42.11,"Current","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 7.6 to 4.4"
"Overall","Wisconsin","Smokeless Tobacco Use",2000,"WI",23.4,2016,9,-61.54,"Ever","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 23.4 to 9"
"Overall","Wisconsin","Smokeless Tobacco Use",2000,"WI",2.2,2016,1.4,-36.36,"Frequent","Wisconsin <br> Year Range 2000 - 2016 <br> Value Change 2.2 to 1.4"
